,pessoa_id,idade,renda,situacao_moradia,tempo_trabalhado,emprestimo_id,motivo_emprestimo,score,valor_emprestimo,taxa_juros,inadimplente,razao_renda_emprestimo,historico_id,tempo_historico_credito,devedor
12973,99xLjhga-l9wk,29,47000,Hipotecada,8,kmd3GDEI-q92t,Educação,5,8000,12.42,0,0.17,aGbaUcga-oRFZ,9,0
12974,CtdPP9wT-l4Hi,21,30000,Aluguel,5,6umPmaj3-M15S,Educação,4,2000,13.43,0,0.07,xRGZ3TLM-2TlL,4,0
12975,AnTp3rkI-3UQx,23,31800,Aluguel,4,keiRUAqz-4GO7,Quitação de dividas,3,10000,15.33,1,0.31,qgiflz33-t79z,4,0
12976,odC3h6Av-jBx3,22,72000,Hipotecada,4,cI9mfjZC-m4Tf,Pessoal,3,15000,16.32,0,0.21,0FryHqMN-gkol,4,1
12977,jR4Ehwae-2REs,27,129996,Hipotecada,2,Wg2zHuvY-QK3m,Negócio,3,12800,14.84,1,0.1,AYuRyaPm-APKg,7,1
12978,6CayGFnn-ZxWf,22,85000,Hipotecada,4,U8PY2IIf-CAnp,Médico,6,12000,6.91,0,0.14,X2HFwlfX-TLSD,3,0
12979,InoBwOtC-q6aK,23,90000,Hipotecada,1,o2l6pDbS-EHnm,Educação,6,13675,7.49,0,0.15,sPxlMP44-e2zf,4,0
12980,DlrPB9q3-TBgs,28,140000,Hipotecada,4,K6FmqPKb-1tZW,Melhoramento do lar,2,25000,15.95,0,0.18,xr0NIFrA-Md7T,10,0
12981,sK8i7U6E-Ig3y,41,66504,Aluguel,5,seH7EbCg-HrlQ,Educação,2,25000,17.56,1,0.38,i2lu97nZ-yLDl,15,1
12982,jgmGrEI0-QGQH,23,58320,Aluguel,4,Lu2d9eLs-1r87,Médico,5,4000,10.37,0,0.07,mJdeosU3-fwyw,2,0
12983,aqL39YQg-zKmD,23,72000,Aluguel,7,pDui91E3-JHjZ,Quitação de dividas,5,10000,10.59,0,0.14,kJEE7XBi-UjCM,3,0
12984,FxmdyAtC-zkTP,25,34000,Hipotecada,9,X46qWsqa-FXCO,Quitação de dividas,6,2000,7.66,1,0.06,FB7kTz1Z-B69U,4,0
12985,uhMlyj6O-xZHz,24,34000,Aluguel,2,bE9PHd07-U9i5,Quitação de dividas,4,9000,13.16,0,0.26,uCgaQah3-uQmK,3,0
12986,fz0JwUhJ-Ajsl,23,62004,Hipotecada,1,tZ4wxBh3-Eudy,Quitação de dividas,5,9600,10.95,0,0.15,1ADzA2Hu-BHF7,3,0
12987,rPa4Ycx9-2coM,22,65000,Aluguel,7,u8KuaPPu-fUGR,Educação,3,7000,15.99,0,0.11,L0vbZCOX-3E86,3,0
12988,7HwKsKt2-UrTX,51,80000,Aluguel,1,OF3HG9u3-HRKR,Melhoramento do lar,5,12000,12.69,0,0.15,wPxUd11z-j7EI,23,0
12989,ruZWHRjH-HyYm,49,88000,Aluguel,11,oSoiJT8P-yUIU,Negócio,6,12000,6.62,0,0.14,pmamNghz-aoxl,17,0
12990,gjgKAY65-CCCq,31,27600,Própria,1,1cMy1GBX-5yUk,Educação,5,3000,11.49,0,0.11,b9epT2j1-xEre,9,0
12991,cw1cTs3p-ezfH,23,52692,Aluguel,4,bJOygOdw-6y83,Educação,4,3500,12.23,0,0.07,9DRgiFlP-PJ0t,4,1
12992,LqcZsjsR-rMKM,29,81000,Hipotecada,1,icFtUYKY-bW6f,Quitação de dividas,6,7750,9.32,0,0.1,1qHmOUnW-OrMh,10,0
12993,KKRDQvgs-v0X1,21,28800,Aluguel,2,9yZE8MCr-JSwv,Melhoramento do lar,5,6000,10.62,1,0.21,U9c9QlES-0Ej3,3,0
12994,6MC4thxK-sGJS,36,65028,Hipotecada,4,dzyaKpNa-4svd,Educação,3,10000,15.95,1,0.15,bONZd7uF-NbqN,14,0
12995,6bvBvXGh-Dlso,36,90000,Aluguel,6,odHKF8cy-wzHy,Quitação de dividas,5,1950,12.42,0,0.02,ncPlPS2z-KqU9,15,0
12996,XqJwZl3R-8qGU,22,44000,Aluguel,2,A4NHDi4y-ubtz,Educação,2,20000,15.68,1,0.45,RX5AqtOg-ElJR,4,0
12997,xhE4bia3-bqvY,30,28000,Própria,5,kuE5G2oZ-XQ8I,Pessoal,5,6300,11.99,0,0.23,FP9dLenN-2n9M,9,0
12998,tSUzhfe7-MpUc,27,74000,Aluguel,7,2zGEelop-s4Ub,Quitação de dividas,3,24250,15.31,1,0.33,xZDimR0c-5FZu,8,1
12999,kxFiYNWF-TJ7d,29,16800,Aluguel,9,RAAPUgbg-B1mR,Melhoramento do lar,3,2750,14.84,1,0.16,KCIkTa2A-kDNg,6,1
13000,uvmb6Yhr-GtQh,23,54996,Aluguel,0,Ebo8sI0H-Qepe,Pessoal,6,10000,7.51,0,0.18,o9v56h61-laLu,3,0
13001,GDrFORgH-DaMN,37,45000,Aluguel,2,RlfIvf9Z-Z4PZ,Negócio,5,2400,9.91,0,0.05,wqwzkY88-4ntq,16,0
13002,itcbfH1s-QbaY,21,55000,Aluguel,3,hWAE7G2a-hO53,Educação,5,6000,10.99,0,0.11,6GIseO7U-qfaD,3,0
13003,UWK4Evuk-IE7P,29,51000,Hipotecada,12,bdhj4BeC-tG45,Pessoal,5,1800,11.49,0,0.04,iP9HHTjd-k1jA,8,0
13005,xDnzovS7-v7yx,36,69000,Aluguel,0,bH3zhoqo-rbWj,Médico,5,15600,10.99,0,0.23,ozhKuYwH-xxYW,16,0
13006,bsJA5zE3-njdu,32,23000,Aluguel,1,JgrwG1x7-CkA9,Quitação de dividas,4,4000,14.22,0,0.17,sxZnPlZL-5yPv,6,1
13007,nAhA6Isy-Rtby,23,21600,Própria,0,WA30hzj0-Y8XX,Negócio,5,4400,12.53,0,0.2,9wiTmT6x-L95J,3,0
13008,AeH4PaXI-Yzru,29,58327,Aluguel,4,bRAAmZ5J-bSkI,Negócio,5,9600,11.48,0,0.16,gzPob5tn-DMa3,5,0
13009,9WkTgYOW-9cdY,27,40000,Aluguel,11,GOs9xXk3-nO6k,Médico,5,16000,9.91,1,0.4,XGoD3aBH-XaW7,9,0
13010,XqhYl4jH-xnN2,26,40224,Hipotecada,0,ZEHJNWIP-EhDd,Pessoal,6,7000,7.4,0,0.17,H57mbIzP-t4CX,2,0
13011,6m5xHXq5-nQfD,25,30000,Própria,4,6L0huFJn-zUt9,Educação,3,10000,14.61,0,0.33,Hnd8Lznd-Rn1K,3,0
13012,cMflQmaz-jzIJ,27,56888,Aluguel,8,HudYgeg9-nczj,Melhoramento do lar,3,8000,16.29,0,0.14,38o0EErR-6fkp,5,0
13013,iHYU3wyS-rYQM,24,50000,Aluguel,8,kHp55NYb-AlUo,Quitação de dividas,5,7000,11.71,0,0.14,lqu4ptO9-2GOi,3,0
13014,Uz605qpG-AnBf,25,100000,Aluguel,2,cwoR9Yvn-7nxB,Pessoal,3,21000,16.49,1,0.21,SJH5aZBh-m2ES,3,1
13015,217Qqomh-WHBZ,31,48000,Hipotecada,9,cEyYSEFh-pAPa,Médico,6,8000,7.14,1,0.17,PNX8PxKM-zJnf,8,0
13016,4bMZWnha-02Xa,24,39000,Hipotecada,2,vUZt5eY8-R3r8,Melhoramento do lar,4,16000,14.22,1,0.41,2NKFOWrN-l0wX,4,0
13017,xeGzO7rS-Wvsm,24,36000,Aluguel,2,COm1ZqJg-cLAH,Quitação de dividas,5,10000,11.46,0,0.28,hFbWq4n3-apwY,4,0
13018,hxLM6Umo-kdfk,25,48000,Hipotecada,6,f1NbMjit-9u0u,Educação,5,24250,10.25,0,0.51,fnRYxKDS-60Ks,3,0
13020,S2sKAYhi-lLOg,32,140000,Hipotecada,3,OSQTqCrP-jn9O,Educação,5,5000,10.38,0,0.04,Wpat1AwL-3Zbe,6,0
13021,QRFrRiSd-PLRP,22,24996,Aluguel,4,eXwnMqaX-XlPJ,Pessoal,4,5300,15.23,0,0.21,3kRGviMQ-dNIz,4,1
13022,it0Rn4bd-u6Ov,25,18840,Hipotecada,5,YOE439hO-acgc,Educação,5,3000,9.91,1,0.16,GrSI6zwL-fPy0,2,0
13023,ZSXTDGRb-MBGD,36,120000,Aluguel,2,Bj4sRptO-Lr6y,Melhoramento do lar,5,10000,11.49,0,0.08,L8Kk0n2Y-pgh3,14,0
13024,WRXQ8QU6-OdN6,21,67400,Hipotecada,2,es24TQCx-vTAO,Negócio,2,20000,17.74,1,0.3,yIir7xDx-bRFN,2,1
13025,u3aAcuGQ-WenL,27,36000,Aluguel,2,3vzZKm36-aHv6,Médico,5,2000,11.99,0,0.06,UpHIupDO-Z3Ra,8,0
13026,vnroGHy6-XeTO,24,45000,Aluguel,0,l94Q0bc6-yHAr,Quitação de dividas,3,4000,15.99,1,0.09,vOe5ouwp-31W2,4,0
13027,r54Q0McW-GofU,29,70000,Hipotecada,13,iHA6tmBk-wdXp,Médico,6,10000,6.99,0,0.14,fpnxdfNF-Zzpn,10,0
13028,i7GDJK40-97MC,23,114600,Hipotecada,7,yEgA0BUg-13fw,Educação,4,10000,13.06,0,0.09,b8aWhlK3-rDzC,3,0
13029,WmqXHgrM-NQrS,22,61000,Hipotecada,6,DOUjqEDL-XIFR,Médico,4,12000,13.49,0,0.2,Ik8j5vJz-MCUr,2,0
13030,4vLIGTQk-ghM0,60,45600,Aluguel,1,Lop1y06f-764F,Pessoal,5,20000,10.0,1,0.44,Y66UsGXp-9JKu,20,0
13031,7XBqnv7Z-L5ra,33,140000,Hipotecada,8,NrS17wJn-4RUq,Negócio,6,8000,5.79,0,0.06,74npTF6c-rdRf,6,0
13034,Tvok7xAu-oB5c,23,50000,Aluguel,4,GAtuyfvq-9kKD,Quitação de dividas,5,6000,11.49,0,0.12,HfsqwiRm-nB28,3,0
13035,usepbLxW-wL8P,27,51200,Aluguel,11,smtcdCLZ-vjAM,Educação,3,18000,14.96,1,0.35,hEKA7xPq-iDia,8,1
13036,TenczLdH-GbAY,21,24996,Aluguel,2,X75IPvzb-zEnl,Educação,2,5000,16.45,1,0.2,wHtKRCa0-NR75,4,0
13037,BlphNJZL-gRAx,23,39000,Aluguel,3,4qCyXObK-i27m,Educação,5,3500,11.86,1,0.09,eOUSDiA3-2x4n,4,0
13039,AlB38mi2-zG0K,26,113050,Hipotecada,4,Yu6if6RK-AUME,Médico,5,9000,12.53,1,0.07,4nPruo5i-9OpS,4,0
13040,SlAQbthu-QeUh,27,85000,Hipotecada,9,X67pnsaD-cDua,Médico,5,24000,11.71,0,0.28,QnzzY9Jz-8QYo,10,0
13041,cesBt1ue-1gFP,26,85000,Aluguel,3,GoixrHQv-KY16,Melhoramento do lar,4,21000,13.92,0,0.25,Jy0XpP40-MxpS,3,0
13042,cySMtb7f-0AtC,23,27996,Aluguel,3,2nKrYtGw-N5DD,Negócio,4,5500,12.53,0,0.2,C2AsyIo8-ZaZO,2,0
13043,qDCScGL5-p3mI,28,64000,Hipotecada,3,xCntyoyq-FZSB,Médico,4,5000,13.23,0,0.08,788Xb4e3-uehG,6,0
13045,CF16Kflb-cBSC,26,60996,Aluguel,6,A0eX419j-uzgd,Melhoramento do lar,4,3000,12.22,0,0.05,6bv5hzea-vDyj,4,1
13046,Koc10Miv-1kiU,25,45500,Aluguel,3,Yvkm0sJ9-BSpk,Médico,4,2000,13.49,0,0.04,xzRWRgtl-YPfk,3,1
13047,GDp5rS8R-AaWJ,23,50000,Aluguel,3,b1R9itab-3dPX,Educação,6,7000,7.51,0,0.14,uWctHPwi-tYpb,4,0
13048,bLUObR5f-7iOh,26,98000,Hipotecada,7,m3fTvyAr-qCgq,Negócio,6,14000,7.88,0,0.14,G6gbe0sj-jX0c,3,0
13049,UgB9Usq8-kvzf,28,33000,Própria,1,HcthD9zO-gdFy,Pessoal,3,7500,15.31,0,0.23,9AGSxCZY-7lPI,10,0
13050,DkInsqgZ-OdWO,26,28800,Própria,8,AoPaNyOu-MtOW,Educação,6,6000,8.9,0,0.21,syvvStng-AqDR,3,0
13051,iXzOvA63-jEX5,24,30000,Aluguel,1,lGO7eRYD-wNuJ,Educação,5,12300,10.74,1,0.41,e6HiLPtN-FSC4,2,0
13052,oHAKHypv-5qfG,43,72000,Aluguel,11,K5OCxqQm-pT0r,Educação,5,22000,10.62,1,0.31,HvY98fun-cyMd,11,0
13053,ZimfHCj5-7SX4,23,60000,Aluguel,3,P3KTuXUu-heiW,Pessoal,5,17000,11.11,0,0.28,uy8gHUaX-PTFb,2,0
13054,OkhuvGJr-RWii,25,63000,Aluguel,0,HAtrmJ03-BhjW,Quitação de dividas,5,1500,12.42,0,0.02,YnJFr63N-nvQS,4,0
13055,DvMngy8t-r0mr,32,113000,Aluguel,5,M7Pvd4Ax-QSi6,Melhoramento do lar,3,12000,16.29,1,0.11,99382zDB-0Khm,5,0
13056,KhgXapUj-nxIN,22,51996,Hipotecada,6,8r3UfTxk-YRz2,Pessoal,6,6000,7.88,0,0.12,qL6ybXzN-ySst,4,0
13057,uKAPi1Lm-Ha5I,21,99996,Aluguel,5,CDRTm5fA-bZ3R,Negócio,6,8000,7.14,0,0.08,tpASWbXI-8Twc,4,0
13058,uLLnaxKZ-wsYJ,25,79000,Hipotecada,0,XFMnyUbF-fRM6,Pessoal,6,9000,6.76,0,0.11,4I8TuwgN-itDe,4,0
13059,D9W04BnH-gxXg,38,77000,Aluguel,9,9DvxIfto-aoR2,Negócio,5,18000,10.65,0,0.23,tYpxa07W-MRfN,11,0
13060,dPpfuiD0-XGfq,24,87504,Própria,9,EZdflYP3-8P1A,Negócio,5,7000,8.88,0,0.08,N6cfXonn-jaJR,3,0
13061,fx8Oa3t6-Na4O,21,111000,Hipotecada,4,jDERS8Xn-m38L,Negócio,6,28000,7.49,0,0.25,49ynPGOW-e8Hq,2,0
13062,U03DWN4B-hm4x,44,66000,Hipotecada,13,2YFYMQkw-oi4F,Pessoal,4,5000,13.48,0,0.08,1xE2Sq7X-6ZG9,11,1
13063,tabQwWTP-e9T9,25,30252,Hipotecada,9,zEpKuMXT-AHxF,Pessoal,5,10000,9.76,1,0.33,vkpkjJZG-PBGJ,3,0
13064,6pay0KZz-Mq59,34,32000,Hipotecada,12,s8nLtvv8-OwH0,Melhoramento do lar,6,2275,6.17,0,0.07,ELcCB1Ef-bBsv,6,0
13065,xpMNftb5-MTtB,31,54400,Hipotecada,1,PmmfQkSg-0khZ,Médico,3,27050,14.54,1,0.42,tET15Hr0-asrU,7,0
13066,MQJOyyky-oJac,23,46113,Hipotecada,4,XKkzTMTb-mDnr,Pessoal,3,9000,15.99,0,0.2,2Z1zAfqK-qzCq,4,1
13067,OzOCyMLu-848l,31,65000,Hipotecada,3,TJQGpmuY-0bEC,Quitação de dividas,6,23200,7.9,0,0.36,BSMkBX8K-B0Ph,10,0
13068,6UiZi5f3-KUlR,41,90000,Hipotecada,3,xNT8Idch-EGBn,Pessoal,6,3000,7.14,0,0.03,Mwb0mB5F-qE5i,17,0
13069,hvP3ONUN-diTu,24,80000,Própria,0,NTf8DeKp-qleU,Educação,6,16000,6.17,0,0.2,zLCgtXra-wcC9,4,0
13070,1FKEXvLw-4Bvk,24,51000,Hipotecada,4,xOfrFbm0-sBkM,Educação,6,8500,8.94,0,0.17,9QWAQi0k-usdJ,4,0
13071,rlqdvWHS-0BnD,22,51000,Própria,0,lYC6wNcq-s3Q7,Negócio,6,16000,7.9,0,0.31,0UGlp5hJ-36qx,3,0
13072,mr5kzNEs-CSqa,23,45000,Aluguel,2,ecWSI5oO-s3lg,Negócio,5,14500,10.36,1,0.32,MyjDOZgv-m2Wl,4,0
13073,Ko71gBhL-87UE,31,121000,Hipotecada,2,DCCB5IJG-BI8Z,Negócio,3,12000,16.29,1,0.1,hpYgYwk6-B4j9,6,1
13074,beCQZM0F-4bwU,32,40000,Aluguel,0,ozwmLTyx-cKa9,Médico,5,6000,12.69,0,0.15,rJUUaos2-fEo3,8,0
13075,CpKW86JX-99Ey,23,66000,Hipotecada,7,njqsPfh7-sdRg,Negócio,5,5000,9.88,0,0.08,QhS4e9n2-IEIc,4,0
13076,6RI99pGy-T1SY,21,32000,Aluguel,3,626hK1FP-luTk,Educação,6,5000,7.68,0,0.16,wagwh0bj-Oi3l,4,0
13077,3C9SYYZO-WYqz,33,56000,Hipotecada,2,cL0mdZPE-k9O6,Pessoal,6,11500,7.14,0,0.21,IpFNmEdi-R0bv,10,0
13078,aIqHQRKQ-ArbC,22,65338,Hipotecada,6,NHu25QZp-h8Ra,Educação,5,6500,11.71,0,0.1,aBDDaHdU-wrwW,4,0
13079,YL0BKFqi-n6U0,25,68000,Aluguel,4,7B9esp9f-wnQv,Pessoal,4,20000,12.53,0,0.29,HIdxyutI-wBjP,4,1
13080,UawOoCqK-aIcm,30,62000,Hipotecada,1,OmQyaveA-Nij8,Negócio,6,15000,6.03,0,0.24,DYoajtS9-qpDX,10,0
13081,6NvRwBbc-o52G,24,71000,Hipotecada,8,nopnMJkd-Zj7c,Educação,5,20000,11.36,0,0.28,ceNCy8lv-crWm,2,0
13082,SKwlyRES-J85X,25,36000,Hipotecada,5,N0vUkSxY-WF68,Negócio,2,4800,17.93,0,0.13,NC7abMSe-qFLr,3,0
13083,bNIRR5KJ-B8o4,29,92000,Hipotecada,8,6yFcuFFp-yR18,Melhoramento do lar,6,12000,6.62,0,0.13,5s95dJv9-bt3K,8,0
13085,iWLYZLlO-RXBY,22,57900,Hipotecada,3,BWWfQ7tU-bWU2,Educação,6,4850,8.49,0,0.08,tlFXZQv9-r5Jx,2,0
13086,bMMovtcg-wDya,30,51000,Hipotecada,6,HqwfRBTY-J19h,Quitação de dividas,4,15000,12.73,0,0.29,qocqirSk-wWRJ,5,1
13088,0xiEoCSS-MmX6,22,36933,Hipotecada,2,9WNkJbbh-RtBu,Negócio,4,10000,12.22,0,0.27,UzoMW92X-zBgY,4,1
13089,PDQTj4yY-RyuB,23,42500,Hipotecada,7,hvzpwaO8-MwoD,Educação,6,7500,8.49,0,0.18,0dhbA9iA-plUO,3,0
13091,9aemvtfd-AX74,25,117014,Hipotecada,5,iKDwoZdM-rtz1,Educação,6,8400,7.29,0,0.07,iCPcRemx-6tiy,3,0
13092,shBEkgvz-5EiM,23,40900,Própria,5,LxCupqGu-uG85,Médico,5,12200,11.36,0,0.3,2RxbQDWj-PJpb,4,0
13093,j8QJf7o9-INmR,23,31000,Aluguel,0,ElDlqbEB-6Msp,Médico,6,10000,7.51,1,0.32,mDozz1rK-SqLK,2,0
13094,826ZX2NK-Fhww,32,72000,Aluguel,6,aIJ6Tc8c-aqoa,Melhoramento do lar,5,4000,10.0,0,0.06,luqEb0lI-C8xc,6,0
13095,Hyen37ot-e0eU,21,18864,Aluguel,0,K2Te4Xxg-Er6W,Melhoramento do lar,5,3000,10.99,1,0.16,Tu6ulRcQ-zv2e,4,0
13096,mJGTDjik-rUWE,22,74000,Aluguel,3,JbW9lIsa-oNhR,Quitação de dividas,4,5000,13.49,1,0.07,KRrqfEh9-3Fgn,4,1
13097,um9SFgvg-B05j,28,45000,Hipotecada,6,AiACQNOF-YgN0,Quitação de dividas,6,10000,5.99,0,0.22,a197a8Xd-uhlK,10,0
13098,wMYxRcL5-hNU1,26,85000,Hipotecada,1,2OAe6Dwr-v1eG,Pessoal,6,7200,8.9,0,0.08,y5NMOIhi-Z10E,4,0
13099,wEp57UeY-FCBD,30,72000,Aluguel,5,DjqX0YGS-lXWz,Negócio,3,25000,16.32,1,0.35,b5rknE2C-lGQ5,5,1
13100,dhC3KwwF-6N1m,29,52000,Aluguel,4,xfgw3hN5-SH9O,Médico,4,10000,13.23,0,0.19,GJHogGja-XcGz,9,1
13101,MuLxNnOl-1Otj,30,36000,Hipotecada,9,taKRSj2f-tSu9,Educação,5,1750,11.11,0,0.05,hYQCSgkC-YW2H,8,0
13103,Y2rwHKdL-MRvH,24,55000,Hipotecada,0,97W6kDXk-hkT5,Melhoramento do lar,4,4200,15.23,0,0.08,BUMTRL3J-1osi,3,1
13104,qCg6Kmru-2pHF,36,62400,Hipotecada,6,J92wDe6t-Ntdv,Pessoal,3,12000,16.89,0,0.19,B4oEKzSk-213P,14,1
13105,R6lHezqj-TMLP,26,94000,Hipotecada,1,aZrZIDCv-pCI2,Médico,6,5000,7.68,0,0.05,e8Ow6Ljd-1rjS,3,0
13107,McBTSeBg-jaOY,34,98000,Hipotecada,10,KQfxOiac-w9Hd,Negócio,6,16000,6.03,0,0.16,WaoqS8cU-3Ds8,5,0
13108,8Qkkuvzh-tZGD,24,18000,Aluguel,0,kX2ywqsJ-QLNb,Melhoramento do lar,6,10000,7.29,1,0.56,PBQv8UCN-yWiq,4,0
13109,0Sqvd1v0-oR60,32,35000,Aluguel,2,DabbE9Db-vGuk,Pessoal,5,5500,11.49,0,0.16,uRnl1hMP-B2uw,5,0
13110,DendRAeN-ikha,24,93000,Aluguel,2,FoKaE46Y-l2PJ,Melhoramento do lar,5,2100,9.91,1,0.02,hFoi17CN-Mtah,2,0
13111,wWiL3uG9-sDly,21,21600,Hipotecada,2,MGO02nAW-Mdb2,Quitação de dividas,5,10000,11.14,0,0.46,u5OzuLQx-igM6,2,0
13112,vzwBNuIq-TAbZ,24,40000,Aluguel,5,iLdW3mFQ-2Q8Y,Pessoal,5,10000,11.99,0,0.25,q0YzGRKO-XbCQ,4,0
13113,Lrtq8FWp-OFNu,24,85000,Própria,8,nSY2cECp-NJiw,Negócio,6,22000,6.54,0,0.26,4sepYnXQ-sBKl,4,0
13114,FNRjnRQx-32Bi,24,31200,Aluguel,3,AU7hjhNa-8mnc,Médico,4,1950,13.11,0,0.06,NXjt6KNg-YGe6,4,1
13115,bSqNyWHz-IcmB,24,34320,Aluguel,5,48kmgtwC-hPkA,Médico,2,14400,16.82,1,0.42,gCj22kPN-PM51,3,1
13116,IAkyZl07-0kye,27,78000,Hipotecada,2,0NEFeXYw-ugvp,Médico,5,7000,9.62,0,0.09,r8aac2Er-fvX6,6,0
13117,MsdcdcGw-OWUq,25,36000,Hipotecada,2,wwPGFRbD-TYN4,Quitação de dividas,4,13750,13.22,1,0.38,Tn6CyAna-HgEj,4,0
13118,rddbqdFt-DfMI,25,37000,Própria,0,zAkhZE39-AJoE,Negócio,4,10000,15.96,0,0.27,YDg0BES3-AE7A,3,0
13119,gU5ZfmEa-Ad2d,32,125000,Hipotecada,2,o1ssSdED-Q2hE,Pessoal,5,20000,11.12,0,0.16,omLmuoy9-5XTA,9,0
13120,Ln1DfoDi-CvhX,33,65000,Hipotecada,4,p8oiFUj6-LizC,Negócio,6,15000,7.51,0,0.23,Onf42WiI-5mEl,8,0
13121,K2HdG1Tq-Mzz2,32,107004,Hipotecada,6,XCB49gBy-Kqjo,Negócio,5,4200,11.71,0,0.04,q72TYpQU-SQGE,8,0
13122,60NzKncK-gFA2,27,50000,Aluguel,5,MF7Tbbm0-nn4T,Melhoramento do lar,5,12000,10.37,0,0.24,yHtnvmI5-BI36,6,0
13123,xUWp5lU3-jgIm,35,20000,Aluguel,2,Gu8dnjAq-6S1M,Pessoal,4,8500,13.57,1,0.42,nfpUYYR8-aKHZ,10,0
13124,WYorEfwr-BwnF,23,20004,Aluguel,2,r39jIjKw-Rekz,Quitação de dividas,5,1500,9.62,0,0.07,r20D7MT9-siZO,3,0
13125,D3s2oKdi-UJKW,26,29004,Aluguel,1,QJI1SwoA-3yz8,Pessoal,3,6000,14.11,1,0.21,Yi5121Xp-F8h9,4,0
13126,jHkMSL7Z-17ZD,29,47000,Aluguel,2,9m5IUyst-PsqS,Médico,5,5000,10.62,0,0.11,uDBbcX3g-3G5J,9,0
13127,hBKx3676-OKjb,25,130000,Hipotecada,2,cQZfmtRA-owLd,Negócio,3,19400,16.0,0,0.15,KB7wpDFX-UJgu,4,1
13128,nNgAp9Fh-agOL,22,47000,Hipotecada,3,7wZUfLLH-vZNn,Médico,6,15000,7.66,0,0.32,jp7AtpTR-P0vZ,2,0
13129,775GhBpP-eTKk,30,39600,Aluguel,4,kZRNzA3J-8cUj,Quitação de dividas,1,10000,20.89,1,0.25,yUKdfi1n-idK9,10,1
13130,XWqF631U-lDJ8,23,65000,Hipotecada,1,hq7ZyKKB-5249,Educação,2,15000,14.5,0,0.23,rresPeym-4095,4,0
13131,LDislSdX-ekkb,23,92000,Hipotecada,5,jX91pPEj-wPSX,Educação,5,2400,12.69,0,0.03,CNvvUqpt-lbO5,2,0
13132,jWZSSZ2A-k1Rk,23,16800,Aluguel,2,K4m40mOf-bpvK,Médico,3,2750,16.77,1,0.16,OoMo0wvZ-uS27,2,1
13134,yBsLiD7D-Bb8I,30,21000,Aluguel,0,tJRF54fN-LNsj,Educação,4,5000,13.49,0,0.24,OQDe6K0T-uwkx,7,1
13135,gEqUz3Il-elz2,24,66500,Hipotecada,0,Oyd3xUbQ-oyRR,Melhoramento do lar,6,8800,8.59,0,0.13,cnPrtnix-Dfpj,4,0
13136,GtYzWPhp-1LvE,23,30000,Aluguel,1,sWQL08Rg-pzAL,Educação,4,16000,13.23,1,0.53,fRJxUSRB-4kRO,2,0
13137,9hZaGRMq-m6Um,22,53000,Hipotecada,7,ki0kdADx-T9Jd,Educação,6,2500,7.4,0,0.05,zPMBLiGQ-hecU,3,0
13138,uCCxYBPB-6dzW,31,62050,Aluguel,5,R9bvknWf-PLw7,Médico,3,5800,14.11,1,0.08,sWl7cQRq-6Fee,10,1
13139,U1v2CUss-tfhu,25,78720,Hipotecada,6,jZFHRSRP-Mqxk,Médico,5,10000,9.62,0,0.13,SyaR5zjC-UYee,2,0
13140,p7ZBXqm0-Mkxm,39,98000,Hipotecada,0,edPlsvYw-fudJ,Melhoramento do lar,3,35000,15.99,0,0.36,0udzqCwK-6qPb,15,0
13141,pjYvBZIs-FPtX,22,14400,Aluguel,0,sBizrYjY-umQm,Educação,6,4500,7.88,1,0.31,S9ciCdhD-9Oc4,4,0
13142,8GqMDsl7-8klt,24,41000,Aluguel,4,sdSAgG37-9IoF,Educação,6,10000,6.99,0,0.24,IRIADhTM-4X86,4,0
13144,eRMb57Db-OIvs,28,37090,Aluguel,2,bRnC4wPy-orlh,Médico,5,3000,11.12,0,0.08,e0YvtOjL-6dYa,8,0
13146,Sbg3983D-i3Af,34,74000,Hipotecada,10,2yMk1NDW-RXfZ,Educação,4,17000,14.27,0,0.23,ChLS5PAk-TRAv,10,1
13147,aa5xF6Sy-M6JL,35,57000,Hipotecada,8,oGo7sASF-EIxD,Médico,6,5500,7.49,0,0.1,DUlGIz1W-vJbL,5,0
13148,HZckWgwv-mqCU,29,41000,Hipotecada,7,uoaYGwQi-NuDK,Negócio,6,6000,5.79,0,0.15,xP0YUpHr-PYT9,8,0
13149,WYuZE1Uh-Ik7y,37,39000,Aluguel,11,K32gpllk-HZIY,Educação,4,4000,14.65,1,0.1,0QBP8bGS-v4Za,15,1
13150,LwoCdH0Y-fp4I,34,75000,Hipotecada,7,U1gbQqAc-BqL3,Quitação de dividas,6,6500,9.38,0,0.09,t1TqJuN6-I37L,7,0
13151,IXslfwjw-eoDb,28,27000,Própria,5,PWAHxNaB-7AbP,Educação,6,5600,5.42,0,0.21,dwjhH9vy-nzYF,8,0
13152,tiWAiJyM-LLWa,28,68000,Própria,0,l3sqtBEk-0SDx,Educação,4,12000,12.09,0,0.18,jns7qkMn-QiI0,9,1
13153,YWjkhxyz-dkJS,34,51621,Hipotecada,5,uC6x4mbZ-2xqA,Melhoramento do lar,5,3500,11.49,0,0.07,x8irKtM8-2bk5,7,0
13154,mpBJhHKt-YYj3,34,30857,Aluguel,6,LZY2DGL2-JtLD,Negócio,4,3000,13.06,1,0.1,Ys5qoWR2-32vB,9,0
13156,gIkiEU4p-p2xP,26,47360,Hipotecada,10,rK7Bjy4g-zGFZ,Melhoramento do lar,3,6000,14.61,1,0.13,cfrzskz2-g8dF,3,1
